TIME,ETemp,STemp,GTemp,CH1,CH2,CH3,GPS
2023-02-21 22:07:00,43.60,42.33,-49.10,20799.83,952.72,50854.40,13
2023-02-21 22:08:00,43.61,42.35,-49.09,20799.43,952.58,50854.46,13
2023-02-21 22:09:00,43.61,42.35,-49.15,20799.39,952.75,50854.18,13
2023-02-21 22:10:00,43.62,42.34,-49.11,20799.52,952.28,50854.09,13
2023-02-21 22:11:00,43.61,42.34,-49.10,20799.08,952.90,50854.11,13
2023-02-21 22:12:00,43.61,42.34,-49.06,20798.92,953.19,50853.73,13
2023-02-21 22:13:00,43.61,42.33,-49.11,20799.16,953.23,50853.55,13
2023-02-21 22:14:00,43.60,42.34,-49.09,20800.14,952.27,50853.55,13
2023-02-21 22:15:00,43.61,42.34,-49.07,20801.12,951.79,50853.41,13
2023-02-21 22:16:00,43.61,42.35,-49.13,20801.61,951.90,50853.52,13
2023-02-21 22:17:00,43.59,42.34,-49.11,20802.03,951.81,50853.63,13
2023-02-21 22:18:00,43.59,42.34,-49.13,20803.12,950.66,50853.52,13
2023-02-21 22:19:00,43.62,42.35,-49.15,20803.11,950.63,50853.78,13
2023-02-21 22:20:00,43.61,42.35,-49.08,20804.05,950.57,50853.94,13
2023-02-21 22:21:00,43.61,42.33,-49.10,20803.51,950.70,50854.20,13
2023-02-21 22:22:00,43.61,42.35,-49.09,20803.28,951.05,50854.26,13
2023-02-21 22:23:00,43.61,42.34,-49.14,20802.98,951.01,50854.18,13
2023-02-21 22:24:00,43.60,42.33,-49.13,20803.45,950.86,50854.29,13
2023-02-21 22:25:00,43.60,42.35,-49.08,20802.81,951.45,50854.43,13
2023-02-21 22:26:00,43.59,42.34,-49.16,20802.17,952.38,50854.45,13
2023-02-21 22:27:00,43.60,42.33,-49.14,20801.34,952.41,50854.31,13
2023-02-21 22:28:00,43.60,42.35,-49.10,20801.33,952.65,50854.30,13
2023-02-21 22:29:00,43.60,42.33,-49.12,20800.73,952.92,50854.26,13
2023-02-21 22:30:00,43.59,42.34,-49.11,20800.28,953.27,50854.37,13
2023-02-21 22:31:00,43.60,42.34,-49.15,20799.80,953.95,50854.30,13
2023-02-21 22:32:00,43.61,42.34,-49.11,20799.09,954.78,50854.07,13
2023-02-21 22:33:00,43.60,42.33,-49.07,20798.94,955.43,50853.51,13
2023-02-21 22:34:00,43.60,42.33,-49.13,20798.93,954.75,50853.59,13
2023-02-21 22:35:00,43.59,42.34,-49.11,20802.43,951.60,50853.75,13
2023-02-21 22:36:00,43.58,42.34,-49.14,20800.42,953.57,50854.42,13
2023-02-21 22:37:00,43.60,42.33,-49.11,20802.93,952.75,50854.48,13
2023-02-21 22:38:00,43.60,42.34,-49.11,20802.48,952.30,50854.09,13
2023-02-21 22:39:00,43.60,42.35,-49.14,20802.96,952.84,50855.18,13
2023-02-21 22:40:00,43.59,42.34,-49.10,20801.65,951.64,50854.39,13
2023-02-21 22:41:00,43.59,42.33,-49.17,20803.67,950.63,50854.30,13
2023-02-21 22:42:00,43.59,42.35,-49.17,20805.25,949.76,50854.53,13
2023-02-21 22:43:00,43.60,42.35,-49.10,20805.41,950.60,50855.01,13
2023-02-21 22:44:00,43.62,42.35,-49.15,20804.95,951.16,50854.88,13
2023-02-21 22:45:00,43.60,42.34,-49.10,20804.60,951.26,50854.92,13
2023-02-21 22:46:00,43.59,42.34,-49.12,20804.13,951.00,50854.78,13
2023-02-21 22:47:00,43.61,42.33,-49.10,20805.04,950.45,50854.66,13
2023-02-21 22:48:00,43.59,42.35,-49.11,20805.19,950.40,50854.65,13
2023-02-21 22:49:00,43.61,42.35,-49.16,20804.63,951.35,50854.85,13
2023-02-21 22:50:00,43.59,42.33,-49.13,20804.47,951.54,50854.64,13
2023-02-21 22:51:00,43.62,42.34,-49.11,20803.65,951.28,50854.62,13
2023-02-21 22:52:00,43.61,42.34,-49.10,20803.77,950.80,50854.37,13
2023-02-21 22:53:00,43.61,42.34,-49.14,20804.13,950.50,50854.50,13
2023-02-21 22:54:00,43.62,42.34,-49.10,20803.49,950.48,50854.39,13
2023-02-21 22:55:00,43.61,42.34,-49.10,20801.84,950.99,50854.36,13
2023-02-21 22:56:00,43.60,42.33,-49.10,20801.03,951.30,50854.18,13
2023-02-21 22:57:00,43.59,42.33,-49.11,20799.68,951.53,50854.07,13
2023-02-21 22:58:00,43.61,42.34,-49.10,20799.89,951.15,50853.81,13
2023-02-21 22:59:00,43.61,42.34,-49.10,20799.60,950.87,50853.57,13
2023-02-21 23:00:00,43.61,42.34,-49.14,20799.85,950.73,50853.57,13
2023-02-21 23:01:00,43.61,42.33,-49.11,20799.81,951.14,50853.60,13
2023-02-21 23:02:00,43.61,42.33,-49.10,20799.77,951.09,50853.51,13
2023-02-21 23:03:00,43.60,42.34,-49.13,20799.39,951.89,50853.50,13
2023-02-21 23:04:00,43.60,42.34,-49.10,20798.98,951.89,50853.40,13
2023-02-21 23:05:00,43.61,42.34,-49.10,20799.74,951.82,50853.42,13
2023-02-21 23:06:00,43.59,42.34,-49.08,20799.30,951.77,50853.46,13
2023-02-21 23:07:00,43.59,42.34,-49.11,20797.79,950.03,50852.54,13
2023-02-21 23:08:00,43.62,42.34,-49.10,20800.89,952.68,50853.01,13
2023-02-21 23:09:00,43.60,42.34,-49.10,20800.62,952.80,50853.12,13
2023-02-21 23:10:00,43.61,42.34,-49.09,20800.65,953.02,50853.07,13
2023-02-21 23:11:00,43.59,42.34,-49.11,20800.11,953.18,50852.76,13
2023-02-21 23:12:00,43.60,42.34,-49.11,20799.96,953.02,50852.73,13
2023-02-21 23:13:00,43.61,42.34,-49.07,20800.51,952.68,50852.55,13
2023-02-21 23:14:00,43.61,42.33,-49.10,20800.53,952.61,50852.68,13
2023-02-21 23:15:00,43.59,42.34,-49.11,20801.31,952.28,50852.47,13
2023-02-21 23:16:00,43.58,42.35,-49.11,20801.56,952.24,50852.63,13
2023-02-21 23:17:00,43.60,42.33,-49.14,20801.78,952.57,50852.62,13
2023-02-21 23:18:00,43.60,42.34,-49.13,20802.17,952.34,50852.48,13
2023-02-21 23:19:00,43.60,42.33,-49.08,20802.15,952.63,50852.43,13
2023-02-21 23:20:00,43.60,42.34,-49.12,20801.30,953.03,50852.47,13
2023-02-21 23:21:00,43.60,42.34,-49.11,20801.49,953.05,50852.47,13
2023-02-21 23:22:00,43.61,42.35,-49.10,20801.77,952.57,50852.37,13
2023-02-21 23:23:00,43.59,42.34,-49.13,20801.81,952.76,50852.43,13
2023-02-21 23:24:00,43.62,42.34,-49.10,20801.94,952.45,50852.43,13
2023-02-21 23:25:00,43.60,42.35,-49.12,20802.21,952.55,50852.62,13
2023-02-21 23:26:00,43.61,42.34,-49.11,20802.00,952.75,50852.48,13
2023-02-21 23:27:00,43.60,42.34,-49.10,20801.71,952.73,50852.39,13
2023-02-21 23:28:00,43.61,42.34,-49.08,20801.39,952.82,50852.30,13
2023-02-21 23:29:00,43.60,42.33,-49.13,20801.28,952.68,50852.21,13
2023-02-21 23:30:00,43.60,42.34,-49.11,20801.66,952.52,50852.21,13
2023-02-21 23:31:00,43.60,42.34,-49.15,20801.53,952.86,50852.30,13
2023-02-21 23:32:00,43.60,42.34,-49.10,20801.71,952.53,50852.28,13
2023-02-21 23:33:00,43.61,42.34,-49.11,20801.40,952.71,50852.41,13
2023-02-21 23:34:00,43.60,42.34,-49.11,20800.97,952.36,50852.22,13
2023-02-21 23:35:00,43.60,42.34,-49.08,20801.11,952.37,50852.40,13
2023-02-21 23:36:00,43.59,42.34,-49.10,20801.45,952.44,50852.39,13
2023-02-21 23:37:00,43.59,42.34,-49.11,20801.17,952.62,50852.24,13
2023-02-21 23:38:00,43.60,42.34,-49.09,20801.56,952.29,50852.24,13
2023-02-21 23:39:00,43.59,42.34,-49.10,20801.70,953.16,50852.21,13
2023-02-21 23:40:00,43.61,42.33,-49.09,20801.60,953.02,50852.31,13
2023-02-21 23:41:00,43.60,42.33,-49.13,20801.16,953.21,50852.51,13
2023-02-21 23:42:00,43.60,42.34,-49.14,20801.11,953.80,50852.54,13
2023-02-21 23:43:00,43.61,42.33,-49.15,20800.36,953.61,50852.68,13
2023-02-21 23:44:00,43.60,42.35,-49.10,20801.20,952.98,50852.76,13
2023-02-21 23:45:00,43.60,42.33,-49.09,20801.33,953.32,50852.99,13
2023-02-21 23:46:00,43.61,42.35,-49.13,20802.34,952.87,50852.76,13
2023-02-21 23:47:00,43.62,42.34,-49.10,20802.13,952.56,50852.63,13
2023-02-21 23:48:00,43.63,42.34,-49.08,20802.26,952.14,50852.43,13
2023-02-21 23:49:00,43.60,42.34,-49.08,20802.06,951.14,50852.48,13
2023-02-21 23:50:00,43.60,42.34,-49.10,20802.38,951.18,50852.63,13
2023-02-21 23:51:00,43.60,42.34,-49.10,20803.16,950.84,50852.53,13
2023-02-21 23:52:00,43.60,42.34,-49.10,20802.47,951.00,50852.66,13
2023-02-21 23:53:00,43.60,42.34,-49.14,20803.32,951.05,50852.56,13
2023-02-21 23:54:00,43.59,42.35,-49.06,20803.02,950.94,50852.31,13
2023-02-21 23:55:00,43.60,42.34,-49.07,20803.23,950.68,50852.34,13
2023-02-21 23:56:00,43.59,42.35,-49.10,20803.54,950.77,50852.11,13
2023-02-21 23:57:00,43.60,42.33,-49.13,20803.95,950.51,50852.02,13
2023-02-21 23:58:00,43.60,42.34,-49.14,20804.23,951.07,50852.14,13
2023-02-21 23:59:00,43.60,42.33,-49.13,20804.57,950.37,50852.00,13
2023-02-22 00:00:00,43.60,42.35,-49.12,20805.24,950.47,50852.08,13
2023-02-22 00:01:00,43.60,42.34,-49.13,20805.09,950.84,50852.04,13
2023-02-22 00:02:00,43.59,42.34,-49.13,20804.94,951.15,50852.11,13
2023-02-22 00:03:00,43.62,42.35,-49.11,20804.48,951.48,50851.90,13
2023-02-22 00:04:00,43.59,42.34,-49.06,20803.27,951.16,50852.01,13
2023-02-22 00:05:00,43.61,42.33,-49.13,20803.14,951.27,50851.91,13
2023-02-22 00:06:00,43.61,42.33,-49.13,20803.69,950.43,50851.74,13
2023-02-22 00:07:00,43.61,42.33,-49.11,20803.74,950.84,50852.00,13
2023-02-22 00:08:00,43.59,42.33,-49.15,20802.89,950.30,50851.87,13
2023-02-22 00:09:00,43.60,42.33,-49.13,20802.16,950.68,50851.81,13
2023-02-22 00:10:00,43.59,42.35,-49.10,20802.24,950.65,50851.88,13
2023-02-22 00:11:00,43.61,42.34,-49.13,20801.50,950.93,50851.90,13
2023-02-22 00:12:00,43.60,42.35,-49.08,20801.55,951.05,50851.89,13
2023-02-22 00:13:00,43.60,42.34,-49.10,20801.99,950.64,50851.88,13
2023-02-22 00:14:00,43.62,42.34,-49.11,20801.65,950.84,50851.96,13
2023-02-22 00:15:00,43.61,42.33,-49.10,20801.85,950.57,50851.88,13
2023-02-22 00:16:00,43.59,42.35,-49.06,20801.93,950.50,50851.84,13
2023-02-22 00:17:00,43.61,42.34,-49.10,20801.96,950.45,50851.79,13
2023-02-22 00:18:00,43.60,42.34,-49.10,20802.38,950.48,50851.79,13
2023-02-22 00:19:00,43.59,42.34,-49.15,20802.46,950.23,50851.72,13
2023-02-22 00:20:00,43.60,42.34,-49.11,20803.01,950.48,50852.02,13
2023-02-22 00:21:00,43.61,42.33,-49.11,20802.79,950.37,50851.79,13
2023-02-22 00:22:00,43.59,42.35,-49.13,20803.01,950.39,50851.94,13
2023-02-22 00:23:00,43.61,42.32,-49.11,20802.69,950.06,50851.78,13
2023-02-22 00:24:00,43.59,42.35,-49.12,20802.77,950.23,50851.84,13
2023-02-22 00:25:00,43.60,42.33,-49.10,20803.14,950.07,50851.89,13
2023-02-22 00:26:00,43.61,42.34,-49.10,20802.94,950.33,50852.05,13
2023-02-22 00:27:00,43.61,42.33,-49.09,20802.90,950.47,50852.08,13
2023-02-22 00:28:00,43.61,42.34,-49.10,20803.23,950.54,50851.98,13
2023-02-22 00:29:00,43.61,42.34,-49.11,20802.83,950.57,50852.08,13
2023-02-22 00:30:00,43.60,42.33,-49.09,20802.31,950.43,50852.02,13
2023-02-22 00:31:00,43.60,42.33,-49.11,20801.89,950.48,50852.16,13
2023-02-22 00:32:00,43.62,42.34,-49.13,20801.23,950.29,50852.15,13
2023-02-22 00:33:00,43.60,42.33,-49.13,20801.33,950.06,50851.98,13
2023-02-22 00:34:00,43.59,42.33,-49.11,20801.65,950.12,50851.96,13
2023-02-22 00:35:00,43.60,42.34,-49.10,20801.99,950.09,50852.03,13
2023-02-22 00:36:00,43.59,42.33,-49.10,20802.36,950.46,50851.97,13
2023-02-22 00:37:00,43.60,42.34,-49.08,20802.68,950.34,50851.96,13
2023-02-22 00:38:00,43.60,42.34,-49.11,20802.49,950.79,50851.92,13
2023-02-22 00:39:00,43.60,42.35,-49.13,20802.67,950.65,50851.85,13
2023-02-22 00:40:00,43.61,42.35,-49.10,20802.86,950.24,50851.89,13
2023-02-22 00:41:00,43.59,42.34,-49.09,20802.89,950.38,50851.74,13
2023-02-22 00:42:00,43.60,42.35,-49.11,20802.69,950.10,50851.81,13
2023-02-22 00:43:00,43.61,42.33,-49.07,20802.75,950.23,50851.88,13
2023-02-22 00:44:00,43.61,42.33,-49.08,20802.79,950.24,50851.85,13
2023-02-22 00:45:00,43.59,42.34,-49.08,20802.72,951.05,50851.78,13
2023-02-22 00:46:00,43.61,42.35,-49.15,20801.92,951.26,50851.84,13
2023-02-22 00:47:00,43.61,42.34,-49.10,20801.32,951.36,50851.70,13
2023-02-22 00:48:00,43.61,42.34,-49.10,20800.73,951.87,50851.84,13
2023-02-22 00:49:00,43.59,42.34,-49.14,20800.63,952.27,50851.76,13
2023-02-22 00:50:00,43.60,42.33,-49.10,20800.97,952.29,50851.77,13
2023-02-22 00:51:00,43.60,42.34,-49.11,20801.43,952.43,50851.78,13
2023-02-22 00:52:00,43.60,42.33,-49.13,20802.21,952.29,50851.82,13
2023-02-22 00:53:00,43.60,42.34,-49.11,20802.53,951.94,50851.75,13
2023-02-22 00:54:00,43.59,42.33,-49.11,20802.45,951.54,50851.75,13
2023-02-22 00:55:00,43.59,42.33,-49.15,20802.99,951.53,50851.69,13
2023-02-22 00:56:00,43.59,42.34,-49.11,20802.61,951.05,50851.53,13
2023-02-22 00:57:00,43.58,42.34,-49.13,20802.24,951.08,50851.39,13
2023-02-22 00:58:00,43.61,42.33,-49.10,20802.74,951.08,50851.45,13
2023-02-22 00:59:00,43.58,42.34,-49.10,20803.00,951.39,50851.52,13
2023-02-22 01:00:00,43.59,42.34,-49.13,20803.46,951.26,50851.32,13
2023-02-22 01:01:00,43.61,42.34,-49.11,20803.46,950.91,50851.40,13
2023-02-22 01:02:00,43.59,42.34,-49.10,20803.58,950.61,50851.52,13
2023-02-22 01:03:00,43.61,42.33,-49.11,20803.14,950.52,50851.51,13
2023-02-22 01:04:00,43.61,42.34,-49.11,20803.07,950.39,50851.52,13
2023-02-22 01:05:00,43.59,42.34,-49.14,20803.44,950.57,50851.42,13
2023-02-22 01:06:00,43.59,42.34,-49.09,20803.83,950.40,50851.40,13
2023-02-22 01:07:00,43.60,42.34,-49.10,20804.08,950.73,50851.37,13
2023-02-22 01:08:00,43.60,42.33,-49.08,20803.11,950.98,50851.45,13
2023-02-22 01:09:00,43.58,42.33,-49.10,20802.24,950.73,50851.50,13
2023-02-22 01:10:00,43.59,42.34,-49.11,20802.55,950.29,50851.61,13
2023-02-22 01:11:00,43.60,42.34,-49.07,20802.43,949.96,50851.46,13
2023-02-22 01:12:00,43.60,42.34,-49.12,20802.63,950.50,50851.59,13
2023-02-22 01:13:00,43.60,42.34,-49.11,20801.32,950.71,50851.71,13
2023-02-22 01:14:00,43.61,42.34,-49.07,20800.65,951.36,50851.62,13
2023-02-22 01:15:00,43.60,42.35,-49.11,20799.51,951.45,50851.65,13
2023-02-22 01:16:00,43.59,42.34,-49.13,20799.32,951.55,50851.81,13
2023-02-22 01:17:00,43.62,42.33,-49.16,20799.70,951.30,50851.59,13
2023-02-22 01:18:00,43.59,42.33,-49.11,20799.73,951.01,50851.64,13
2023-02-22 01:19:00,43.59,42.33,-49.11,20800.92,950.41,50851.49,13
2023-02-22 01:20:00,43.61,42.33,-49.09,20801.99,950.91,50851.44,13
2023-02-22 01:21:00,43.60,42.34,-49.12,20801.95,951.29,50851.53,13
2023-02-22 01:22:00,43.59,42.34,-49.06,20801.71,951.87,50851.42,13
2023-02-22 01:23:00,43.59,42.33,-49.10,20802.40,951.63,50851.22,13
2023-02-22 01:24:00,43.60,42.33,-49.09,20802.76,951.28,50851.33,13
2023-02-22 01:25:00,43.61,42.33,-49.10,20803.00,951.34,50851.26,13
2023-02-22 01:26:00,43.59,42.33,-49.13,20802.60,951.34,50851.39,13
2023-02-22 01:27:00,43.59,42.34,-49.14,20802.77,951.76,50851.20,13
2023-02-22 01:28:00,43.59,42.34,-49.09,20802.43,952.12,50851.20,13
2023-02-22 01:29:00,43.61,42.35,-49.15,20802.34,952.46,50851.05,13
2023-02-22 01:30:00,43.60,42.33,-49.12,20801.83,953.14,50851.20,13
2023-02-22 01:31:00,43.61,42.34,-49.08,20801.31,953.67,50851.09,13
2023-02-22 01:32:00,43.61,42.33,-49.13,20801.75,953.86,50851.10,13
2023-02-22 01:33:00,43.61,42.34,-49.06,20801.77,954.53,50851.07,13
2023-02-22 01:34:00,43.60,42.33,-49.09,20801.47,955.45,50851.12,13
2023-02-22 01:35:00,43.60,42.33,-49.16,20801.35,956.07,50851.16,13
2023-02-22 01:36:00,43.59,42.33,-49.10,20801.62,956.18,50851.10,13
2023-02-22 01:37:00,43.62,42.34,-49.10,20801.89,956.40,50850.93,13
2023-02-22 01:38:00,43.59,42.34,-49.11,20801.47,957.05,50850.91,13
2023-02-22 01:39:00,43.61,42.34,-49.10,20801.28,956.74,50850.99,13
2023-02-22 01:40:00,43.60,42.34,-49.12,20801.91,956.21,50850.87,13
2023-02-22 01:41:00,43.60,42.33,-49.09,20802.40,955.60,50850.77,13
2023-02-22 01:42:00,43.59,42.33,-49.07,20802.51,955.17,50850.77,13
2023-02-22 01:43:00,43.58,42.35,-49.08,20802.28,954.69,50850.60,13
2023-02-22 01:44:00,43.59,42.35,-49.16,20802.22,954.63,50850.85,13
2023-02-22 01:45:00,43.59,42.35,-49.14,20803.17,954.09,50850.64,13
2023-02-22 01:46:00,43.61,42.34,-49.13,20803.39,953.65,50850.54,13
2023-02-22 01:47:00,43.61,42.33,-49.11,20803.59,953.41,50850.60,13
2023-02-22 01:48:00,43.60,42.33,-49.08,20803.65,953.59,50850.59,13
2023-02-22 01:49:00,43.59,42.34,-49.10,20803.70,953.55,50850.57,13
2023-02-22 01:50:00,43.61,42.33,-49.08,20803.98,953.47,50850.57,13
2023-02-22 01:51:00,43.60,42.34,-49.11,20804.51,952.90,50850.40,13
2023-02-22 01:52:00,43.60,42.33,-49.08,20804.48,952.85,50850.44,13
2023-02-22 01:53:00,43.60,42.34,-49.11,20804.86,953.19,50850.46,13
2023-02-22 01:54:00,43.60,42.34,-49.17,20804.94,952.94,50850.45,13
2023-02-22 01:55:00,43.59,42.34,-49.07,20804.70,952.50,50850.33,13
2023-02-22 01:56:00,43.61,42.34,-49.11,20804.36,952.39,50850.42,13
2023-02-22 01:57:00,43.60,42.34,-49.10,20803.22,952.61,50850.45,13
2023-02-22 01:58:00,43.60,42.33,-49.06,20802.43,952.52,50850.48,13
2023-02-22 01:59:00,43.62,42.34,-49.10,20802.26,952.08,50850.55,13
2023-02-22 02:00:00,43.60,42.34,-49.10,20802.11,952.23,50850.63,13
2023-02-22 02:01:00,43.60,42.34,-49.08,20801.78,952.42,50850.70,13
2023-02-22 02:02:00,43.60,42.34,-49.08,20801.61,952.87,50850.68,13
2023-02-22 02:03:00,43.60,42.34,-49.11,20801.73,953.20,50850.68,13
2023-02-22 02:04:00,43.61,42.34,-49.09,20801.89,953.92,50850.64,13
2023-02-22 02:05:00,43.59,42.33,-49.13,20802.09,953.82,50850.70,13
2023-02-22 02:06:00,43.59,42.35,-49.10,20802.17,953.53,50850.59,13
2023-02-22 02:07:00,43.59,42.34,-49.14,20802.48,953.34,50850.47,13
2023-02-22 02:08:00,43.60,42.35,-49.13,20802.53,953.37,50850.42,13
2023-02-22 02:09:00,43.60,42.34,-49.13,20802.75,953.64,50850.50,13
2023-02-22 02:10:00,43.61,42.35,-49.11,20802.89,953.74,50850.52,13
2023-02-22 02:11:00,43.60,42.34,-49.10,20803.12,953.88,50850.54,13
2023-02-22 02:12:00,43.60,42.33,-49.11,20803.29,953.62,50850.50,13
2023-02-22 02:13:00,43.60,42.35,-49.15,20802.52,952.17,50850.50,13
2023-02-22 02:14:00,43.61,42.34,-49.14,20802.86,951.81,50850.46,13
2023-02-22 02:15:00,43.60,42.33,-49.17,20803.19,951.64,50850.39,13
2023-02-22 02:16:00,43.60,42.33,-49.08,20803.19,952.28,50850.55,13
2023-02-22 02:17:00,43.61,42.34,-49.15,20802.82,952.62,50850.52,13
2023-02-22 02:18:00,43.59,42.35,-49.13,20802.92,951.84,50850.38,13
2023-02-22 02:19:00,43.60,42.34,-49.10,20803.62,951.20,50850.28,13
2023-02-22 02:20:00,43.60,42.33,-49.10,20803.77,951.53,50850.34,13
2023-02-22 02:21:00,43.60,42.33,-49.13,20803.75,951.36,50850.22,13
2023-02-22 02:22:00,43.59,42.33,-49.09,20803.31,951.35,50850.09,13
2023-02-22 02:23:00,43.60,42.33,-49.07,20803.13,951.40,50850.06,13
2023-02-22 02:24:00,43.60,42.34,-49.10,20803.89,951.53,50850.05,13
2023-02-22 02:25:00,43.60,42.34,-49.11,20804.40,951.59,50850.05,13
2023-02-22 02:26:00,43.59,42.33,-49.17,20804.89,951.79,50850.06,13
2023-02-22 02:27:00,43.61,42.35,-49.10,20804.23,951.55,50850.14,13
2023-02-22 02:28:00,43.61,42.34,-49.10,20803.95,951.42,50850.01,13
2023-02-22 02:29:00,43.60,42.33,-49.13,20803.99,951.71,50849.93,13
2023-02-22 02:30:00,43.60,42.34,-49.15,20804.33,951.59,50849.91,13
2023-02-22 02:31:00,43.62,42.34,-49.08,20804.36,951.73,50849.85,13
2023-02-22 02:32:00,43.59,42.33,-49.15,20804.90,951.67,50849.86,13
2023-02-22 02:33:00,43.61,42.33,-49.08,20805.04,951.73,50849.79,13
2023-02-22 02:34:00,43.60,42.33,-49.12,20805.06,951.91,50849.99,13
2023-02-22 02:35:00,43.59,42.33,-49.11,20805.25,952.04,50849.75,13
2023-02-22 02:36:00,43.60,42.34,-49.15,20805.38,951.87,50849.81,13
2023-02-22 02:37:00,43.59,42.34,-49.08,20805.24,952.05,50849.76,13
2023-02-22 02:38:00,43.61,42.33,-49.15,20805.47,951.70,50849.65,13
2023-02-22 02:39:00,43.60,42.34,-49.08,20805.42,951.67,50849.78,13
2023-02-22 02:40:00,43.60,42.34,-49.08,20804.80,951.73,50849.81,13
2023-02-22 02:41:00,43.61,42.34,-49.06,20804.32,952.24,50849.73,13
2023-02-22 02:42:00,43.60,42.34,-49.08,20804.19,952.43,50849.74,13
2023-02-22 02:43:00,43.61,42.35,-49.09,20803.90,952.52,50849.99,13
2023-02-22 02:44:00,43.60,42.33,-49.14,20803.51,952.77,50849.99,13
2023-02-22 02:45:00,43.60,42.34,-49.11,20803.44,952.75,50850.01,13
2023-02-22 02:46:00,43.60,42.33,-49.15,20802.74,952.55,50850.00,13
2023-02-22 02:47:00,43.60,42.34,-49.11,20802.70,953.06,50849.92,13
2023-02-22 02:48:00,43.60,42.33,-49.13,20802.76,952.92,50850.24,13
2023-02-22 02:49:00,43.59,42.33,-49.08,20802.96,952.96,50849.99,13
2023-02-22 02:50:00,43.61,42.34,-49.09,20803.25,953.00,50849.95,13
2023-02-22 02:51:00,43.59,42.34,-49.10,20803.16,953.07,50849.94,13
2023-02-22 02:52:00,43.61,42.34,-49.11,20803.51,952.97,50850.12,13
2023-02-22 02:53:00,43.61,42.34,-49.08,20803.53,953.04,50850.04,13
2023-02-22 02:54:00,43.60,42.34,-49.08,20803.58,952.66,50850.07,13
2023-02-22 02:55:00,43.60,42.33,-49.10,20803.49,952.59,50850.02,13
2023-02-22 02:56:00,43.60,42.33,-49.13,20803.74,952.72,50850.20,13
2023-02-22 02:57:00,43.61,42.33,-49.11,20803.87,952.93,50850.01,13
2023-02-22 02:58:00,43.59,42.33,-49.10,20803.50,953.09,50849.93,13
2023-02-22 02:59:00,43.59,42.35,-49.08,20803.66,952.91,50850.08,13
2023-02-22 03:00:00,43.60,42.34,-49.11,20803.62,952.70,50849.94,13
2023-02-22 03:01:00,43.61,42.33,-49.11,20803.47,952.51,50850.14,13
2023-02-22 03:02:00,43.60,42.34,-49.13,20803.15,952.65,50849.91,13
2023-02-22 03:03:00,43.58,42.35,-49.15,20802.87,952.32,50850.04,13
2023-02-22 03:04:00,43.60,42.33,-49.11,20803.19,952.65,50850.13,13
2023-02-22 03:05:00,43.60,42.34,-49.11,20803.70,952.66,50849.96,13
2023-02-22 03:06:00,43.60,42.34,-49.12,20803.00,952.71,50850.01,13
2023-02-22 03:07:00,43.60,42.34,-49.10,20802.66,953.02,50850.02,13
2023-02-22 03:08:00,43.59,42.34,-49.10,20802.33,952.76,50850.05,13
2023-02-22 03:09:00,43.59,42.34,-49.06,20802.00,952.58,50850.08,13
2023-02-22 03:10:00,43.59,42.34,-49.10,20801.96,952.57,50850.14,13
2023-02-22 03:11:00,43.60,42.34,-49.09,20801.94,952.07,50850.18,13
2023-02-22 03:12:00,43.60,42.35,-49.14,20801.95,951.76,50849.99,13
2023-02-22 03:13:00,43.61,42.34,-49.14,20801.95,951.98,50850.08,13
2023-02-22 03:14:00,43.60,42.33,-49.12,20802.44,951.68,50850.04,13
2023-02-22 03:15:00,43.61,42.34,-49.08,20802.55,951.91,50849.89,13
2023-02-22 03:16:00,43.60,42.35,-49.08,20802.70,952.10,50849.70,13
2023-02-22 03:17:00,43.60,42.34,-49.12,20802.83,951.91,50849.86,13
2023-02-22 03:18:00,43.59,42.34,-49.18,20802.85,952.05,50849.85,13
2023-02-22 03:19:00,43.61,42.32,-49.09,20802.76,952.00,50850.04,13
2023-02-22 03:20:00,43.60,42.33,-49.12,20803.02,951.89,50850.05,13
2023-02-22 03:21:00,43.60,42.34,-49.13,20802.70,951.64,50849.85,13
2023-02-22 03:22:00,43.59,42.34,-49.13,20802.96,951.60,50850.01,13
2023-02-22 03:23:00,43.59,42.33,-49.15,20802.94,951.50,50849.95,13
2023-02-22 03:24:00,43.60,42.33,-49.11,20802.92,951.39,50850.09,13
2023-02-22 03:25:00,43.61,42.34,-49.10,20802.69,951.82,50849.99,13
2023-02-22 03:26:00,43.60,42.34,-49.10,20802.44,951.89,50849.92,13
2023-02-22 03:27:00,43.60,42.32,-49.09,20802.68,952.01,50849.70,13
2023-02-22 03:28:00,43.59,42.34,-49.11,20802.86,952.10,50849.78,13
2023-02-22 03:29:00,43.60,42.34,-49.08,20803.02,952.14,50849.88,13
2023-02-22 03:30:00,43.61,42.33,-49.10,20802.96,952.11,50849.95,13
2023-02-22 03:31:00,43.60,42.34,-49.09,20803.12,952.11,50849.92,13
2023-02-22 03:32:00,43.61,42.34,-49.12,20802.96,951.75,50849.93,13
2023-02-22 03:33:00,43.61,42.35,-49.10,20802.99,951.86,50849.89,13
2023-02-22 03:34:00,43.61,42.34,-49.13,20802.83,952.11,50849.94,13
2023-02-22 03:35:00,43.60,42.33,-49.06,20802.98,952.14,50849.80,13
2023-02-22 03:36:00,43.58,42.33,-49.18,20803.20,952.12,50850.00,13
2023-02-22 03:37:00,43.60,42.34,-49.06,20803.43,951.73,50849.87,13
2023-02-22 03:38:00,43.60,42.34,-49.12,20803.29,951.62,50849.86,13
